"wlbWellboreName";"wlbDrillingOperator";"wlbProductionLicence";"wlbWellType";"wlbPurposePlanned";"wlbContent";"wlbEntryDate";"wlbCompletionDate";"wlbField";"wlbMainArea";"wlbGeodeticDatum";"wlbNsDeg";"wlbNsMin";"wlbNsSec";"wlbNsCode";"wlbEwDeg";"wlbEwMin";"wlbEwSec";"wlbEwCode";"wlbNsDecDeg";"wlbEwDesDeg";"wlbNsUtm";"wlbEwUtm";"wlbUtmZone";"wlbNpdidWellbore";"datesyncNPD"
"6507/7-U-8";"Norske Conoco A/S";"095";"OTHER";"";"";"07.09.1991";"08.09.1991";"";"NORWEGIAN SEA";"ED50";"65";"18";"45.77";"N";"7";"15";"45.36";"E";"65.312714";"7.262600";"7244604.03";"419032.99";"32";"1845";"18.09.2019"
"6507/7-U-9";"Norske Conoco A/S";"";"OTHER";"";"";"09.09.1991";"10.09.1991";"";"NORWEGIAN SEA";"ED50";"65";"16";"46.79";"N";"7";"18";"45.97";"E";"65.279664";"7.312769";"7240857.90";"421272.01";"32";"1847";"18.09.2019"
"6507/7-U-10";"Statoil Petroleum AS";"435";"OTHER";"SHALLOW GAS";"";"25.08.2017";"28.08.2017";"";"NORWEGIAN SEA";"ED50";"65";"25";"46.65";"N";"7";"8";"24.6";"E";"65.429625";"7.140167";"7257793.07";"413713.07";"32";"8207";"18.09.2019"
"6507/7-Z-1 H";"DEA Norge AS";"435";"DEVELOPMENT";"PRODUCTION";"";"05.09.2019";"";"DVALIN";"NORWEGIAN SEA";"ED50";"65";"25";"45.71";"N";"7";"8";"24.85";"E";"65.429364";"7.140236";"7257763.88";"413715.43";"32";"8809";"18.09.2019"
"6507/7-Z-2 H";"DEA Norge AS";"435";"DEVELOPMENT";"PRODUCTION";"";"24.08.2019";"";"DVALIN";"NORWEGIAN SEA";"ED50";"65";"25";"45.71";"N";"7";"8";"24.39";"E";"65.429364";"7.140108";"7257764.06";"413709.50";"32";"8810";"18.09.2019"
"6507/7-Z-3 H";"DEA Norge AS";"435";"DEVELOPMENT";"PRODUCTION";"";"11.09.2019";"";"DVALIN";"NORWEGIAN SEA";"ED50";"65";"25";"46.2";"N";"7";"8";"24.35";"E";"65.429500";"7.140097";"7257779.24";"413709.43";"32";"8811";"18.09.2019"
"6507/7-Z-4 H";"DEA Norge AS";"435";"DEVELOPMENT";"PRODUCTION";"";"29.08.2019";"";"DVALIN";"NORWEGIAN SEA";"ED50";"65";"25";"46.21";"N";"7";"8";"24.82";"E";"65.429503";"7.140228";"7257779.37";"413715.50";"32";"8812";"18.09.2019"
"6507/8-1";"Den norske stats oljeselskap a.s";"124";"EXPLORATION";"APPRAISAL";"OIL/GAS";"28.10.1986";"09.12.1986";"HEIDRUN";"NORWEGIAN SEA";"ED50";"65";"18";"35.03";"N";"7";"20";"52.8";"E";"65.309731";"7.348000";"7244164.64";"423003.38";"32";"933";"18.09.2019"
"6507/8-2";"Den norske stats oljeselskap a.s";"124";"EXPLORATION";"WILDCAT";"DRY";"15.08.1987";"09.09.1987";"";"NORWEGIAN SEA";"ED50";"65";"20";"18.11";"N";"7";"26";"15.04";"E";"65.338364";"7.437511";"7247248.94";"427253.72";"32";"1076";"18.09.2019"
"6507/8-3";"Den norske stats oljeselskap a.s";"124";"EXPLORATION";"WILDCAT";"GAS SHOWS";"03.09.1988";"20.09.1988";"";"NORWEGIAN SEA";"ED50";"65";"27";"34.61";"N";"7";"38";"29.29";"E";"65.459614";"7.641469";"7260540.88";"437039.71";"32";"1309";"18.09.2019"
"6507/8-4";"Den norske stats oljeselskap a.s";"124";"EXPLORATION";"WILDCAT";"OIL/GAS";"14.06.1990";"13.08.1990";"HEIDRUN";"NORWEGIAN SEA";"ED50";"65";"23";"17.18";"N";"7";"23";"59.65";"E";"65.388106";"7.399903";"7252835.58";"425643.79";"32";"1340";"18.09.2019"
"6507/8-5";"Den norske stats oljeselskap a.s";"124";"EXPLORATION";"WILDCAT";"DRY";"02.03.1991";"16.03.1991";"";"NORWEGIAN SEA";"ED50";"65";"20";"36.75";"N";"7";"38";"4.7";"E";"65.343542";"7.634639";"7247612.81";"436442.87";"32";"1749";"18.09.2019"
"6507/8-6";"Den norske stats oljeselskap a.s";"124";"EXPLORATION";"WILDCAT";"DRY";"29.08.1993";"09.10.1993";"";"NORWEGIAN SEA";"ED50";"65";"24";"35.96";"N";"7";"28";"52.74";"E";"65.409989";"7.481317";"7255180.50";"429485.26";"32";"2183";"18.09.2019"
"6507/8-7";"Statoil ASA (old)";"124";"EXPLORATION";"WILDCAT";"DRY";"05.01.2004";"31.01.2004";"";"NORWEGIAN SEA";"ED50";"65";"17";"42.5";"N";"7";"21";"41.6";"E";"65.295139";"7.361556";"7242522.23";"423592.82";"32";"4854";"18.09.2019"
"6507/8-8";"Nexen Exploration Norge AS";"434";"EXPLORATION";"WILDCAT";"DRY";"26.02.2011";"20.04.2011";"";"NORWEGIAN SEA";"ED50";"65";"16";"52.5";"N";"7";"25";"27.66";"E";"65.281250";"7.424350";"7240899.97";"426482.01";"32";"6538";"18.09.2019"
"6507/8-9";"Statoil Petroleum AS";"124";"EXPLORATION";"WILDCAT";"GAS";"02.08.2017";"22.08.2017";"";"NORWEGIAN SEA";"ED50";"65";"24";"1.04";"N";"7";"26";"21.71";"E";"65.400289";"7.439364";"7254147.21";"427510.87";"32";"8218";"18.09.2019"
"6507/8-D-1 H";"Den norske stats oljeselskap a.s";"124";"DEVELOPMENT";"PRODUCTION";"OIL";"20.02.2000";"29.05.2000";"HEIDRUN";"NORWEGIAN SEA";"ED50";"65";"21";"42.65";"N";"7";"20";"9.41";"E";"65.361847";"7.335947";"7249986.64";"422595.05";"32";"4030";"18.09.2019"
"6507/8-D-1 AH";"Statoil Petroleum AS";"124";"DEVELOPMENT";"PRODUCTION";"OIL";"26.12.2010";"15.01.2011";"HEIDRUN";"NORWEGIAN SEA";"ED50";"65";"21";"42.65";"N";"7";"20";"9.41";"E";"65.361847";"7.335947";"7249986.64";"422595.05";"32";"6498";"18.09.2019"
"6507/8-D-1 BH";"Statoil Petroleum AS";"124";"DEVELOPMENT";"PRODUCTION";"OIL";"12.01.2018";"31.01.2018";"HEIDRUN";"NORWEGIAN SEA";"ED50";"65";"21";"42.65";"N";"7";"20";"9.41";"E";"65.361847";"7.335947";"7249986.64";"422595.05";"32";"8311";"18.09.2019"
"6507/8-D-2 H";"Den norske stats oljeselskap a.s";"124";"DEVELOPMENT";"PRODUCTION";"OIL";"18.08.1999";"09.10.1999";"HEIDRUN";"NORWEGIAN SEA";"ED50";"65";"21";"42.95";"N";"7";"20";"9.41";"E";"65.361931";"7.335947";"7249995.92";"422595.29";"32";"3874";"18.09.2019"
"6507/8-D-2 AH";"StatoilHydro Petroleum AS";"124";"DEVELOPMENT";"OBSERVATION";"OIL";"26.01.2009";"10.02.2009";"HEIDRUN";"NORWEGIAN SEA";"ED50";"65";"21";"42.95";"N";"7";"20";"9.41";"E";"65.361931";"7.335947";"7249995.92";"422595.29";"32";"6027";"18.09.2019"
"6507/8-D-2 BH";"StatoilHydro Petroleum AS";"124";"DEVELOPMENT";"PRODUCTION";"OIL";"12.02.2009";"20.02.2009";"HEIDRUN";"NORWEGIAN SEA";"ED50";"65";"21";"42.95";"N";"7";"20";"9.41";"E";"65.361931";"7.335947";"7249995.92";"422595.29";"32";"6028";"18.09.2019"
"6507/8-D-2 CH";"StatoilHydro Petroleum AS";"124";"DEVELOPMENT";"PRODUCTION";"OIL";"24.02.2009";"14.03.2009";"HEIDRUN";"NORWEGIAN SEA";"ED50";"65";"21";"42.95";"N";"7";"20";"9.41";"E";"65.361931";"7.335947";"7249995.92";"422595.29";"32";"6081";"18.09.2019"
"6507/8-D-3 H";"Den norske stats oljeselskap a.s";"124";"DEVELOPMENT";"PRODUCTION";"OIL";"25.12.1999";"14.02.2000";"HEIDRUN";"NORWEGIAN SEA";"ED50";"65";"21";"42.95";"N";"7";"20";"9.7";"E";"65.361931";"7.336028";"7249995.83";"422599.04";"32";"3969";"18.09.2019"
"6507/8-D-3 AH";"Statoil ASA (old)";"124";"DEVELOPMENT";"PRODUCTION";"OIL";"03.09.2001";"09.10.2001";"HEIDRUN";"NORWEGIAN SEA";"ED50";"65";"21";"42.95";"N";"7";"20";"9.7";"E";"65.361931";"7.336028";"7249995.83";"422599.04";"32";"4400";"18.09.2019"
"6507/8-D-3 BH";"Statoil ASA (old)";"124";"DEVELOPMENT";"PRODUCTION";"OIL";"07.04.2005";"23.05.2005";"HEIDRUN";"NORWEGIAN SEA";"ED50";"65";"21";"42.95";"N";"7";"20";"9.7";"E";"65.361931";"7.336028";"7249995.83";"422599.04";"32";"5059";"18.09.2019"
"6507/8-D-3 CH";"Statoil Petroleum AS";"124";"DEVELOPMENT";"PRODUCTION";"OIL";"29.04.2011";"19.05.2011";"HEIDRUN";"NORWEGIAN SEA";"ED50";"65";"21";"42.95";"N";"7";"20";"9.7";"E";"65.361931";"7.336028";"7249995.83";"422599.04";"32";"6565";"18.09.2019"
"6507/8-D-4 H";"Statoil ASA (old)";"124";"DEVELOPMENT";"OBSERVATION";"NOT APPLICABLE";"26.10.2001";"02.12.2001";"HEIDRUN";"NORWEGIAN SEA";"ED50";"65";"21";"42.65";"N";"7";"20";"9.71";"E";"65.361847";"7.336031";"7249986.54";"422598.92";"32";"4081";"18.09.2019"
"6507/8-D-4 AH";"Statoil ASA (old)";"124";"DEVELOPMENT";"OBSERVATION";"NOT APPLICABLE";"04.12.2001";"12.12.2001";"HEIDRUN";"NORWEGIAN SEA";"ED50";"65";"21";"42.65";"N";"7";"20";"9.71";"E";"65.361847";"7.336031";"7249986.54";"422598.92";"32";"4443";"18.09.2019"
"6507/8-D-4 BH";"Statoil ASA (old)";"124";"DEVELOPMENT";"PRODUCTION";"OIL";"20.12.2001";"12.02.2002";"HEIDRUN";"NORWEGIAN SEA";"ED50";"65";"21";"42.65";"N";"7";"20";"9.71";"E";"65.361847";"7.336031";"7249986.54";"422598.92";"32";"4467";"18.09.2019"
"6507/8-D-5 H";"Statoil ASA (old)";"124";"DEVELOPMENT";"PRODUCTION";"OIL";"24.05.2006";"23.02.2007";"HEIDRUN";"NORWEGIAN SEA";"ED50";"65";"21";"46.29";"N";"7";"20";"7.01";"E";"65.362858";"7.335281";"7250100.12";"422567.02";"32";"5326";"18.09.2019"
"6507/8-E-1 H";"Den norske stats oljeselskap a.s";"124";"DEVELOPMENT";"OBSERVATION";"NOT APPLICABLE";"03.08.2000";"27.08.2000";"HEIDRUN";"NORWEGIAN SEA";"ED50";"65";"22";"59.66";"N";"7";"22";"9.9";"E";"65.383239";"7.369417";"7252329.61";"424213.31";"32";"4148";"18.09.2019"
"6507/8-E-1 AH";"Den norske stats oljeselskap a.s";"124";"DEVELOPMENT";"PRODUCTION";"OIL";"13.10.2000";"18.11.2000";"HEIDRUN";"NORWEGIAN SEA";"ED50";"65";"22";"59.66";"N";"7";"22";"9.9";"E";"65.383239";"7.369417";"7252329.61";"424213.31";"32";"4180";"18.09.2019"
"6507/8-E-1 BH";"Statoil ASA (old)";"124";"DEVELOPMENT";"PRODUCTION";"OIL";"29.08.2002";"30.09.2002";"HEIDRUN";"NORWEGIAN SEA";"ED50";"65";"22";"59.66";"N";"7";"22";"9.9";"E";"65.383239";"7.369417";"7252329.61";"424213.31";"32";"4598";"18.09.2019"
"6507/8-E-1 CH";"Statoil Petroleum AS";"124";"DEVELOPMENT";"PRODUCTION";"OIL";"14.05.2016";"29.05.2016";"HEIDRUN";"NORWEGIAN SEA";"ED50";"65";"22";"59.66";"N";"7";"22";"9.9";"E";"65.383239";"7.369417";"7252329.61";"424213.31";"32";"7933";"18.09.2019"
"6507/8-E-2 H";"Den norske stats oljeselskap a.s";"124";"DEVELOPMENT";"OBSERVATION";"NOT APPLICABLE";"13.01.2001";"12.03.2001";"HEIDRUN";"NORWEGIAN SEA";"ED50";"65";"22";"59.96";"N";"7";"22";"9.99";"E";"65.383322";"7.369442";"7252338.86";"424214.72";"32";"4258";"18.09.2019"
"6507/8-E-2 AH";"Statoil ASA (old)";"124";"DEVELOPMENT";"PRODUCTION";"OIL";"01.07.2001";"28.07.2001";"HEIDRUN";"NORWEGIAN SEA";"ED50";"65";"22";"59.96";"N";"7";"22";"9.99";"E";"65.383322";"7.369442";"7252338.86";"424214.72";"32";"4340";"18.09.2019"
"6507/8-E-2 BH";"Statoil ASA (old)";"124";"DEVELOPMENT";"PRODUCTION";"OIL";"30.07.2001";"08.08.2001";"HEIDRUN";"NORWEGIAN SEA";"ED50";"65";"22";"59.96";"N";"7";"22";"9.99";"E";"65.383322";"7.369442";"7252338.86";"424214.72";"32";"4390";"18.09.2019"
"6507/8-E-3 H";"Den norske stats oljeselskap a.s";"124";"DEVELOPMENT";"OBSERVATION";"NOT APPLICABLE";"30.07.2000";"04.09.2000";"HEIDRUN";"NORWEGIAN SEA";"ED50";"65";"22";"59.94";"N";"7";"22";"10.28";"E";"65.383317";"7.369522";"7252338.15";"424218.44";"32";"4149";"18.09.2019"
"6507/8-E-3 AH";"Den norske stats oljeselskap a.s";"124";"DEVELOPMENT";"OBSERVATION";"NOT APPLICABLE";"05.09.2000";"23.09.2000";"HEIDRUN";"NORWEGIAN SEA";"ED50";"65";"22";"59.94";"N";"7";"22";"10.28";"E";"65.383317";"7.369522";"7252338.15";"424218.44";"32";"4157";"18.09.2019"
"6507/8-E-3 BH";"Den norske stats oljeselskap a.s";"124";"DEVELOPMENT";"OBSERVATION";"NOT APPLICABLE";"25.09.2000";"09.10.2000";"HEIDRUN";"NORWEGIAN SEA";"ED50";"65";"22";"59.94";"N";"7";"22";"10.28";"E";"65.383317";"7.369522";"7252338.15";"424218.44";"32";"4182";"18.09.2019"
"6507/8-E-3 CH";"Den norske stats oljeselskap a.s";"124";"DEVELOPMENT";"PRODUCTION";"OIL/GAS";"26.11.2000";"15.02.2001";"HEIDRUN";"NORWEGIAN SEA";"ED50";"65";"22";"59.94";"N";"7";"22";"10.28";"E";"65.383317";"7.369522";"7252338.15";"424218.44";"32";"4211";"18.09.2019"
"6507/8-E-3 DH";"Den norske stats oljeselskap a.s";"124";"DEVELOPMENT";"PRODUCTION";"OIL";"19.02.2001";"25.02.2001";"HEIDRUN";"NORWEGIAN SEA";"ED50";"65";"22";"59.94";"N";"7";"22";"10.28";"E";"65.383317";"7.369522";"7252338.15";"424218.44";"32";"4277";"18.09.2019"
"6507/8-E-3 EH";"StatoilHydro Petroleum AS";"124";"DEVELOPMENT";"PRODUCTION";"OIL";"20.07.2009";"27.07.2009";"HEIDRUN";"NORWEGIAN SEA";"ED50";"65";"22";"59.94";"N";"7";"22";"10.28";"E";"65.383317";"7.369522";"7252338.15";"424218.44";"32";"6183";"18.09.2019"
"6507/8-E-3 FH";"StatoilHydro Petroleum AS";"124";"DEVELOPMENT";"PRODUCTION";"OIL";"28.07.2009";"05.08.2009";"HEIDRUN";"NORWEGIAN SEA";"ED50";"65";"22";"59.94";"N";"7";"22";"10.28";"E";"65.383317";"7.369522";"7252338.15";"424218.44";"32";"6209";"18.09.2019"
"6507/8-E-3 GH";"Equinor Energy AS";"124";"DEVELOPMENT";"PRODUCTION";"OIL";"29.01.2019";"12.02.2019";"HEIDRUN";"NORWEGIAN SEA";"ED50";"65";"22";"59.94";"N";"7";"22";"10.28";"E";"65.383317";"7.369522";"7252338.15";"424218.44";"32";"8618";"18.09.2019"
"6507/8-E-4 H";"Den norske stats oljeselskap a.s";"124";"DEVELOPMENT";"PRODUCTION";"OIL";"13.01.2001";"10.04.2001";"HEIDRUN";"NORWEGIAN SEA";"ED50";"65";"22";"59.65";"N";"7";"22";"10.2";"E";"65.383236";"7.369500";"7252329.20";"424217.18";"32";"4259";"18.09.2019"
"6507/8-E-4 AH";"Statoil ASA (old)";"124";"DEVELOPMENT";"PRODUCTION";"OIL";"31.03.2006";"25.04.2006";"HEIDRUN";"NORWEGIAN SEA";"ED50";"65";"22";"59.65";"N";"7";"22";"10.2";"E";"65.383236";"7.369500";"7252329.20";"424217.18";"32";"5288";"18.09.2019"
"6507/8-F-1 H";"Statoil ASA (old)";"124";"DEVELOPMENT";"INJECTION";"WATER";"07.07.2003";"14.12.2003";"HEIDRUN";"NORWEGIAN SEA";"ED50";"65";"22";"9.85";"N";"7";"21";"25.11";"E";"65.369403";"7.356975";"7250802.88";"423594.95";"32";"4285";"18.09.2019"
"6507/8-F-1 AH";"Statoil Petroleum AS";"124";"DEVELOPMENT";"INJECTION";"WATER";"31.07.2014";"18.08.2014";"HEIDRUN";"NORWEGIAN SEA";"ED50";"65";"22";"9.85";"N";"7";"21";"25.11";"E";"65.369403";"7.356975";"7250802.88";"423594.95";"32";"7520";"18.09.2019"
"6507/8-F-2 H";"Statoil ASA (old)";"124";"DEVELOPMENT";"INJECTION";"WATER";"25.04.2002";"23.06.2002";"HEIDRUN";"NORWEGIAN SEA";"ED50";"65";"22";"10.14";"N";"7";"21";"25.23";"E";"65.369483";"7.357008";"7250811.82";"423596.73";"32";"4102";"18.09.2019"
"6507/8-F-2 AH";"Statoil Petroleum AS";"124";"DEVELOPMENT";"INJECTION";"WATER";"20.09.2017";"13.10.2017";"HEIDRUN";"NORWEGIAN SEA";"ED50";"65";"22";"10.14";"N";"7";"21";"25.23";"E";"65.369483";"7.357008";"7250811.82";"423596.73";"32";"8262";"18.09.2019"
"6507/8-F-3 H";"Statoil ASA (old)";"124";"DEVELOPMENT";"INJECTION";"WATER";"01.07.2003";"19.11.2003";"HEIDRUN";"NORWEGIAN SEA";"ED50";"65";"22";"10.12";"N";"7";"21";"25.52";"E";"65.369478";"7.357089";"7250811.10";"423600.46";"32";"4284";"18.09.2019"
"6507/8-F-3 AH";"Statoil Petroleum AS";"124";"DEVELOPMENT";"INJECTION";"WATER";"05.04.2017";"10.06.2017";"HEIDRUN";"NORWEGIAN SEA";"ED50";"65";"22";"10.12";"N";"7";"21";"25.52";"E";"65.369478";"7.357089";"7250811.10";"423600.46";"32";"8101";"18.09.2019"
"6507/8-F-4 H";"Statoil ASA (old)";"124";"DEVELOPMENT";"INJECTION";"WATER";"17.03.2002";"02.04.2002";"HEIDRUN";"NORWEGIAN SEA";"ED50";"65";"22";"9.83";"N";"7";"21";"25.4";"E";"65.369397";"7.357056";"7250802.17";"423598.68";"32";"4103";"18.09.2019"
"6507/8-F-4 AH";"Statoil Petroleum AS";"124";"DEVELOPMENT";"INJECTION";"WATER";"31.03.2014";"23.04.2014";"HEIDRUN";"NORWEGIAN SEA";"ED50";"65";"22";"9.83";"N";"7";"21";"25.4";"E";"65.369397";"7.357056";"7250802.17";"423598.68";"32";"7443";"18.09.2019"
"6507/8-F-4 BH";"Statoil Petroleum AS";"124";"DEVELOPMENT";"INJECTION";"WATER";"13.02.2017";"28.02.2017";"HEIDRUN";"NORWEGIAN SEA";"ED50";"65";"22";"9.83";"N";"7";"21";"25.4";"E";"65.369397";"7.357056";"7250802.17";"423598.68";"32";"8066";"18.09.2019"
"6507/8-U-1";"Nexen Exploration Norge AS";"434";"OTHER";"";"";"21.02.2011";"23.02.2011";"";"NORWEGIAN SEA";"ED50";"65";"16";"52.21";"N";"7";"25";"29.88";"E";"65.281169";"7.424967";"7240890.27";"426510.55";"32";"6578";"18.09.2019"
"6507/8-U-2";"Statoil Petroleum AS";"124";"OTHER";"SHALLOW GAS";"";"01.08.2017";"01.08.2017";"";"NORWEGIAN SEA";"ED50";"65";"24";"0.56";"N";"7";"26";"20.58";"E";"65.400156";"7.439050";"7254132.71";"427495.92";"32";"8217";"18.09.2019"
"6507/10-1";"BP Norway Limited U.A.";"075";"EXPLORATION";"WILDCAT";"DRY";"10.07.1982";"31.10.1982";"";"NORWEGIAN SEA";"ED50";"65";"13";"10.75";"N";"7";"14";"0.47";"E";"65.219653";"7.233464";"7234272.64";"417384.99";"32";"81";"18.09.2019"
"6507/10-2 S";"Faroe Petroleum Norge AS";"645";"EXPLORATION";"WILDCAT";"OIL/GAS";"10.11.2013";"10.02.2014";"";"NORWEGIAN SEA";"ED50";"65";"12";"48.44";"N";"7";"16";"58.7";"E";"65.213456";"7.282972";"7233518.21";"419681.08";"32";"7300";"18.09.2019"
"6507/11-1";"Saga Petroleum ASA";"062";"EXPLORATION";"WILDCAT";"GAS/CONDENSATE";"13.09.1981";"10.12.1981";"ÅSGARD";"NORWEGIAN SEA";"ED50";"65";"4";"43.95";"N";"7";"29";"23.31";"E";"65.078875";"7.489808";"7218274.44";"428996.14";"32";"68";"18.09.2019"
"6507/11-2";"Saga Petroleum ASA";"062";"EXPLORATION";"WILDCAT";"DRY";"18.04.1982";"30.05.1982";"";"NORWEGIAN SEA";"ED50";"65";"10";"59.7";"N";"7";"36";"39.84";"E";"65.183250";"7.611067";"7229774.55";"434952.38";"32";"51";"18.09.2019"
"6507/11-3";"Saga Petroleum ASA";"062";"EXPLORATION";"WILDCAT";"OIL/GAS";"03.06.1985";"15.08.1985";"ÅSGARD";"NORWEGIAN SEA";"ED50";"65";"1";"59.8";"N";"7";"30";"42.34";"E";"65.033278";"7.511761";"7213169.06";"429908.44";"32";"470";"18.09.2019"
"6507/11-4";"Saga Petroleum ASA";"062";"EXPLORATION";"WILDCAT";"DRY";"16.05.1987";"22.06.1987";"";"NORWEGIAN SEA";"ED50";"65";"8";"10.28";"N";"7";"26";"3.45";"E";"65.136189";"7.434292";"7224724.36";"426544.70";"32";"1055";"18.09.2019"
"6507/11-5 S";"Den norske stats oljeselskap a.s";"062";"EXPLORATION";"APPRAISAL";"OIL/GAS";"05.09.1997";"28.10.1997";"ÅSGARD";"NORWEGIAN SEA";"ED50";"65";"0";"18.57";"N";"7";"33";"25.23";"E";"65.005158";"7.557008";"7209986.27";"431967.60";"32";"3193";"18.09.2019"
"6507/11-6";"Norsk Hydro Produksjon AS";"263";"EXPLORATION";"WILDCAT";"GAS/CONDENSATE";"13.06.2001";"08.07.2001";"";"NORWEGIAN SEA";"ED50";"65";"1";"9.02";"N";"7";"24";"52.17";"E";"65.019172";"7.414492";"7211708.74";"425288.63";"32";"4321";"18.09.2019"
"6507/11-7";"Norsk Hydro Produksjon AS";"263";"EXPLORATION";"WILDCAT";"DRY";"13.12.2006";"12.02.2007";"";"NORWEGIAN SEA";"ED50";"65";"10";"54.58";"N";"7";"21";"52.8";"E";"65.181828";"7.364667";"7229892.52";"423410.55";"32";"5430";"18.09.2019"
"6507/11-8";"Statoil ASA (old)";"062";"EXPLORATION";"WILDCAT";"GAS";"31.05.2007";"03.07.2007";"YTTERGRYTA";"NORWEGIAN SEA";"ED50";"65";"6";"41.74";"N";"7";"30";"33.21";"E";"65.111594";"7.509225";"7221898.70";"429994.97";"32";"5562";"18.09.2019"
"6507/11-9";"StatoilHydro Petroleum AS";"263";"EXPLORATION";"WILDCAT";"GAS";"12.03.2008";"18.04.2008";"";"NORWEGIAN SEA";"ED50";"65";"9";"7.8";"N";"7";"25";"10.6";"E";"65.152167";"7.419611";"7226521.88";"425900.64";"32";"5766";"18.09.2019"
"6507/11-10";"Det norske oljeselskap ASA";"476";"EXPLORATION";"WILDCAT";"DRY";"16.01.2010";"16.02.2010";"";"NORWEGIAN SEA";"ED50";"65";"5";"29.53";"N";"7";"35";"46.63";"E";"65.091536";"7.596286";"7219569.85";"434033.03";"32";"6122";"18.09.2019"
"6507/11-11";"Tullow Oil Norge AS";"591";"EXPLORATION";"WILDCAT";"DRY";"27.05.2015";"01.07.2015";"";"NORWEGIAN SEA";"ED50";"65";"14";"15.9";"N";"7";"30";"39.4";"E";"65.237750";"7.510944";"7235954.48";"430407.36";"32";"7697";"18.09.2019"
"6507/11-U-1";"Saga Petroleum ASA";"";"OTHER";"";"";"";"";"";"NORWEGIAN SEA";"ED50";"65";"0";"13.34";"N";"7";"33";"6.6";"E";"65.003706";"7.551833";"7209829.97";"431719.94";"32";"1825";"18.09.2019"
"6507/11-U-2";"Saga Petroleum ASA";"";"OTHER";"";"";"";"";"";"NORWEGIAN SEA";"ED50";"65";"0";"39.5";"N";"7";"33";"5.95";"E";"65.010972";"7.551653";"7210639.89";"431729.99";"32";"1826";"18.09.2019"
"6507/11-V-1 H";"StatoilHydro ASA";"062";"DEVELOPMENT";"PRODUCTION";"GAS/CONDENSATE";"02.10.2008";"08.10.2008";"YTTERGRYTA";"NORWEGIAN SEA";"ED50";"65";"6";"41.74";"N";"7";"30";"33.21";"E";"65.111594";"7.509225";"7221898.70";"429994.97";"32";"5947";"18.09.2019"
"6507/11-X-1 H";"Den norske stats oljeselskap a.s";"062";"DEVELOPMENT";"PRODUCTION";"GAS";"07.12.1999";"11.04.2000";"ÅSGARD";"NORWEGIAN SEA";"ED50";"65";"4";"1.64";"N";"7";"29";"34.19";"E";"65.067122";"7.492831";"7216961.45";"429106.96";"32";"3943";"18.09.2019"
"6507/11-X-2 H";"Den norske stats oljeselskap a.s";"062";"DEVELOPMENT";"PRODUCTION";"GAS";"05.01.2000";"05.04.2000";"ÅSGARD";"NORWEGIAN SEA";"ED50";"65";"4";"1.93";"N";"7";"29";"34.19";"E";"65.067203";"7.492831";"7216970.42";"429107.18";"32";"3944";"18.09.2019"
"6507/11-X-3 H";"Den norske stats oljeselskap a.s";"062";"DEVELOPMENT";"PRODUCTION";"GAS";"06.01.2000";"09.07.2000";"ÅSGARD";"NORWEGIAN SEA";"ED50";"65";"4";"1.93";"N";"7";"29";"34.49";"E";"65.067203";"7.492914";"7216970.33";"429111.10";"32";"3991";"18.09.2019"
