document,keyword,matches
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/15_12-8_A__WELL__15-12-08_AND_A_PB-706-0124_OCR.pdf,15_12-5,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/15_12-8_A__WELL__15-12-08_AND_A_PB-706-0124_OCR.pdf,15_12-8 a,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/15_12-8_A__WELL__15-12-08_AND_A_PB-706-0124_OCR.pdf,34_10-3,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/15_12-8_A__WELL__15-12-08_AND_A_PB-706-0124_OCR.pdf,34_10-34,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/15_12-8_A__WELL__15-12-08_AND_A_PB-706-0124_OCR.pdf,15_12-6,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/15_12-8_A__WELL__15-12-08_AND_A_PB-706-0124_OCR.pdf,15_12-7,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/15_12-8_A__WELL__15-12-08_AND_A_PB-706-0124_OCR.pdf,15_12-11,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF, gro,8
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,alve,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,atla,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,balder,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,cats,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,d ah,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,jette,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,mora,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,platform,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,sleipner a,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,sleipner t,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,statfjord,5
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,stord basin,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,troll,3
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,tune,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,vale,4
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,volve,3
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,1_2,46
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,1_3,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,1_5,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,1_6,4
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,1_9,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,2_1,4
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,2_2,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,2_3,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,2_6,6
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,2_7,3
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,2_8,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,2_10,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,2_12,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,3_1,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,3_2,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,3_4,19
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,3_5,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,3_6,4
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,3_7,3
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,3_8,33
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,4_1,5
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,4_3,5
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,4_4,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,4_5,4
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,5_1,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,6_3,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,7_1,4
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,7_2,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,7_5,5
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,7_6,3
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,7_7,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,7_8,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,8_1,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,8_2,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,8_3,3
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,8_5,5
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,8_6,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,8_7,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,9_1,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,9_2,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,9_5,3
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,9_6,6
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,9_7,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,10_1,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,10_5,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,10_10,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,11_1,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,12_6,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,12_7,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,13_5,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,15_5,3
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,16_1,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,16_5,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,16_6,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,17_1,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,17_5,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,17_6,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,18_1,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,18_6,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,19_1,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,19_2,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,19_6,3
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,24_6,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,25_5,3
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,25_6,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,26_1,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,26_4,53
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,26_5,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,26_6,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,27_1,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,27_2,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,27_5,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,27_6,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,29_6,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,30_2,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,31_3,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,32_2,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,33_2,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,35_1,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,4_4-1,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/26_4-1__WELL__26-04-01_PB-706-0597.PDF,26_4-1,45
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_5-6__WELL__02-05-06_PB-706-0555.PDF, gro,7
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_5-6__WELL__02-05-06_PB-706-0555.PDF, siv,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_5-6__WELL__02-05-06_PB-706-0555.PDF, tir,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_5-6__WELL__02-05-06_PB-706-0555.PDF, tor ,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_5-6__WELL__02-05-06_PB-706-0555.PDF,alve,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_5-6__WELL__02-05-06_PB-706-0555.PDF,atla,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_5-6__WELL__02-05-06_PB-706-0555.PDF,balder,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_5-6__WELL__02-05-06_PB-706-0555.PDF,d ah,3
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_5-6__WELL__02-05-06_PB-706-0555.PDF,d rev,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_5-6__WELL__02-05-06_PB-706-0555.PDF,ekofisk,3
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_5-6__WELL__02-05-06_PB-706-0555.PDF,ekofisk a,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_5-6__WELL__02-05-06_PB-706-0555.PDF,ekofisk b,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_5-6__WELL__02-05-06_PB-706-0555.PDF,fram,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_5-6__WELL__02-05-06_PB-706-0555.PDF,hyme,4
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_5-6__WELL__02-05-06_PB-706-0555.PDF,mandal high,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_5-6__WELL__02-05-06_PB-706-0555.PDF,mora,3
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_5-6__WELL__02-05-06_PB-706-0555.PDF,skagerrak,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_5-6__WELL__02-05-06_PB-706-0555.PDF,troll,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_5-6__WELL__02-05-06_PB-706-0555.PDF,vale,8
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_5-6__WELL__02-05-06_PB-706-0555.PDF,volve,3
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_5-6__WELL__02-05-06_PB-706-0555.PDF,1_2,7
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_5-6__WELL__02-05-06_PB-706-0555.PDF,1_3,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_5-6__WELL__02-05-06_PB-706-0555.PDF,1_5,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_5-6__WELL__02-05-06_PB-706-0555.PDF,1_6,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_5-6__WELL__02-05-06_PB-706-0555.PDF,1_9,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_5-6__WELL__02-05-06_PB-706-0555.PDF,2_1,3
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_5-6__WELL__02-05-06_PB-706-0555.PDF,2_2,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_5-6__WELL__02-05-06_PB-706-0555.PDF,2_3,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_5-6__WELL__02-05-06_PB-706-0555.PDF,2_4,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_5-6__WELL__02-05-06_PB-706-0555.PDF,2_5,32
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_5-6__WELL__02-05-06_PB-706-0555.PDF,2_8,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_5-6__WELL__02-05-06_PB-706-0555.PDF,2_12,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_5-6__WELL__02-05-06_PB-706-0555.PDF,3_1,3
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_5-6__WELL__02-05-06_PB-706-0555.PDF,3_2,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_5-6__WELL__02-05-06_PB-706-0555.PDF,3_4,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_5-6__WELL__02-05-06_PB-706-0555.PDF,3_5,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_5-6__WELL__02-05-06_PB-706-0555.PDF,3_8,5
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_5-6__WELL__02-05-06_PB-706-0555.PDF,4_1,4
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_5-6__WELL__02-05-06_PB-706-0555.PDF,4_5,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_5-6__WELL__02-05-06_PB-706-0555.PDF,5_1,3
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_5-6__WELL__02-05-06_PB-706-0555.PDF,7_1,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_5-6__WELL__02-05-06_PB-706-0555.PDF,7_2,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_5-6__WELL__02-05-06_PB-706-0555.PDF,7_12,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_5-6__WELL__02-05-06_PB-706-0555.PDF,8_1,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_5-6__WELL__02-05-06_PB-706-0555.PDF,10_2,3
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_5-6__WELL__02-05-06_PB-706-0555.PDF,11_1,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_5-6__WELL__02-05-06_PB-706-0555.PDF,11_5,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_5-6__WELL__02-05-06_PB-706-0555.PDF,13_5,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_5-6__WELL__02-05-06_PB-706-0555.PDF,17_2,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_5-6__WELL__02-05-06_PB-706-0555.PDF,28_1,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_5-6__WELL__02-05-06_PB-706-0555.PDF,30_1,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_5-6__WELL__02-05-06_PB-706-0555.PDF,30_2,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_5-6__WELL__02-05-06_PB-706-0555.PDF,30_4,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_5-6__WELL__02-05-06_PB-706-0555.PDF,30_12,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_5-6__WELL__02-05-06_PB-706-0555.PDF,31_1,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_5-6__WELL__02-05-06_PB-706-0555.PDF,32_1,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_5-6__WELL__02-05-06_PB-706-0555.PDF,33_12,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_5-6__WELL__02-05-06_PB-706-0555.PDF,34_1,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_5-6__WELL__02-05-06_PB-706-0555.PDF,35_1,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_5-6__WELL__02-05-06_PB-706-0555.PDF,35_3,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_5-6__WELL__02-05-06_PB-706-0555.PDF,36_1,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_5-6__WELL__02-05-06_PB-706-0555.PDF,1_5-1,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_5-6__WELL__02-05-06_PB-706-0555.PDF,2_5-4,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_5-6__WELL__02-05-06_PB-706-0555.PDF,2_5-6,24
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_5-6__WELL__02-05-06_PB-706-0555.PDF,3_5-1,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_5-6__WELL__02-05-06_PB-706-0555.PDF,11_5-1,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6506_12-4__WELL__6506-12-04_PB-706-0744.PDF, gro,9
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6506_12-4__WELL__6506-12-04_PB-706-0744.PDF, sklinna,5
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6506_12-4__WELL__6506-12-04_PB-706-0744.PDF,alve,5
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6506_12-4__WELL__6506-12-04_PB-706-0744.PDF,atla,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6506_12-4__WELL__6506-12-04_PB-706-0744.PDF,d rev,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6506_12-4__WELL__6506-12-04_PB-706-0744.PDF,fram,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6506_12-4__WELL__6506-12-04_PB-706-0744.PDF,platform,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6506_12-4__WELL__6506-12-04_PB-706-0744.PDF,tor fl,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6506_12-4__WELL__6506-12-04_PB-706-0744.PDF,troll,4
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6506_12-4__WELL__6506-12-04_PB-706-0744.PDF,vale,10
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6506_12-4__WELL__6506-12-04_PB-706-0744.PDF,1_2,15
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6506_12-4__WELL__6506-12-04_PB-706-0744.PDF,1_3,3
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6506_12-4__WELL__6506-12-04_PB-706-0744.PDF,1_5,3
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6506_12-4__WELL__6506-12-04_PB-706-0744.PDF,1_6,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6506_12-4__WELL__6506-12-04_PB-706-0744.PDF,1_9,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6506_12-4__WELL__6506-12-04_PB-706-0744.PDF,2_3,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6506_12-4__WELL__6506-12-04_PB-706-0744.PDF,2_4,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6506_12-4__WELL__6506-12-04_PB-706-0744.PDF,2_6,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6506_12-4__WELL__6506-12-04_PB-706-0744.PDF,2_8,1
